Engine_Speed,Fuel_Flow,Intake_Manifold_Pressure,Coolant_Temp,Ambient_Temp,Engine_Performance
2098,39.19,1.26,101,23,176.59
727,44.53,1.41,71,31,155.3
1937,26.63,1.54,94,14,163.3
1563,34.64,1.91,104,24,184.32
1571,34.15,2.0,103,13,182.37
2792,16.43,1.53,81,30,153.67
2201,39.67,2.02,100,31,217.88
1972,49.04,2.77,96,27,247.26
2431,31.9,1.85,71,31,182.3
2660,40.12,1.4,80,32,184.93
1376,38.46,1.98,73,37,182.58
1840,34.64,2.45,83,35,213.4
2280,38.12,2.29,93,18,224.55
2537,14.62,2.75,93,28,223.4
2324,24.21,2.0,76,33,174.31
1685,39.17,2.8,99,32,241.25
2557,32.24,1.15,75,14,169.79
1252,31.6,2.71,102,18,224.26
875,38.76,1.78,88,27,178.03
2632,32.02,1.3,101,35,161.51
1511,19.83,1.09,83,25,114.45
2328,33.1,1.82,91,21,193.79
788,21.14,2.95,100,28,199.13
1359,17.48,2.08,104,28,155.64
1462,14.34,2.42,106,17,169.86
2964,20.95,2.23,75,36,199.19
653,48.59,1.03,86,40,133.29
1142,16.64,2.09,96,28,161.92
1164,27.87,1.33,97,40,136.46
2687,43.95,1.2,77,13,194.36
1267,27.86,1.49,94,16,146.47
855,39.09,2.12,104,28,176.45
1766,21.72,2.36,75,22,195.11
1615,13.56,2.3,92,12,169.75
2450,41.32,1.47,90,12,182.71
1404,46.85,1.62,70,10,181.61
2611,41.98,1.92,84,10,208.35
1646,27.63,2.34,103,26,206.28
1470,11.23,2.03,89,27,153.91
1622,32.09,2.99,96,32,233.61
1096,11.32,2.57,91,40,178.34
2167,33.2,1.89,97,21,200.49
2461,39.69,2.8,74,10,250.51
1030,16.74,2.11,100,31,145.4
1104,14.95,1.29,97,10,112.47
962,47.95,2.24,90,21,198.84
2906,22.78,1.26,101,36,150.35
2457,28.13,1.78,72,33,176.35
2876,12.17,2.55,96,22,214.42
1987,12.08,2.7,95,36,204.54
911,39.37,2.04,81,26,173.38
1340,11.38,2.2,94,28,156.08
2055,48.77,1.63,108,26,209.89
1467,17.89,2.96,75,14,214.43
2846,42.67,2.87,103,29,270.94
626,15.39,1.25,100,21,113.7
2515,46.85,1.2,75,36,175.63
2346,39.09,1.11,76,35,169.86
776,35.15,2.87,109,20,222.73
2093,41.26,1.6,98,18,180.02
866,10.41,2.61,98,24,164.99
1000,14.37,1.3,107,19,108.08
934,21.61,1.3,94,39,120.03
2508,41.34,1.94,81,30,202.48
2233,32.75,1.71,107,22,176.17
1547,40.12,1.88,108,29,188.4
2737,24.79,2.56,73,11,227.2
2289,30.13,2.48,104,13,218.49
2205,33.19,1.67,86,18,183.93
2523,37.37,2.4,85,14,225.64
1644,40.54,2.74,99,12,233.38
1240,20.65,2.94,92,14,206.52
2121,46.52,1.71,99,25,204.75
1831,43.91,2.04,93,22,209.95
739,18.49,2.61,78,27,171.47
1565,31.0,1.85,72,27,165.29
934,24.12,1.44,110,11,132.44
2955,19.72,1.51,92,27,176.76
1997,43.26,2.43,93,26,223.46
2476,22.64,2.7,103,40,219.47
708,14.76,2.79,82,30,182.53
1421,41.04,1.07,87,16,158.0
2770,18.97,1.42,71,18,154.48
886,35.67,1.39,73,13,137.71
2505,35.18,2.56,91,36,234.61
2546,16.72,2.59,98,12,216.7
1922,43.4,2.64,103,17,245.74
962,15.8,2.66,105,22,182.16
1534,14.32,2.39,85,18,171.45
1512,23.61,2.99,101,36,221.0
1230,33.84,1.97,108,38,180.14
1709,37.49,1.34,78,17,167.83
1283,28.5,1.25,89,12,145.1
1743,46.73,1.41,95,25,176.14
1018,15.68,2.38,105,18,173.27
1126,17.36,2.17,105,35,166.4
1402,46.16,1.63,96,34,176.35
2369,21.55,2.04,70,17,177.7
2873,47.66,2.62,83,33,268.32
687,19.02,1.66,102,16,136.02
1713,30.33,1.45,101,27,159.99
966,26.25,2.27,81,40,177.74
1616,34.68,2.81,83,17,237.6
2688,34.24,1.27,73,34,171.12
1335,37.47,2.09,80,17,194.7
2770,21.7,1.65,108,28,179.21
775,26.1,2.13,80,24,159.28
2294,21.49,1.9,104,10,189.57
1678,45.71,1.28,109,29,179.02
651,39.72,2.42,82,12,195.44
2741,41.76,2.48,92,39,242.72
2810,30.61,1.95,110,21,202.83
2994,42.86,2.55,107,21,258.94
979,15.98,2.4,81,34,163.98
2119,26.14,2.43,94,18,215.83
663,32.99,2.95,94,33,211.11
1638,18.5,2.22,108,40,164.32
618,47.2,2.35,92,10,199.38
2367,21.04,1.01,80,26,125.61
2721,21.15,2.94,80,28,230.13
1399,14.65,1.52,103,21,127.61
1947,40.74,1.11,87,22,167.36
678,45.78,1.99,72,11,186.25
1366,41.73,2.49,106,15,215.34
2424,15.59,2.05,110,14,176.53
1673,36.77,1.71,108,37,181.86
2858,13.72,1.37,97,32,149.17
945,37.27,2.01,102,16,174.95
1322,29.24,1.23,81,27,127.69
2418,33.99,1.77,98,26,192.84
1192,27.26,2.07,92,29,178.12
772,43.56,1.78,77,40,162.42
1892,41.42,2.89,78,35,240.88
2955,40.03,1.27,101,33,189.3
1590,21.5,2.52,92,30,200.08
1816,30.72,2.59,71,24,211.6
2387,20.16,1.85,106,29,178.05
2574,22.51,1.8,107,31,177.53
1634,16.13,1.61,87,17,151.56
2622,46.2,2.01,75,20,226.53
1030,47.77,2.16,94,14,203.99
2152,12.66,1.75,80,37,149.18
1893,30.53,1.77,103,26,184.01
1963,36.07,1.92,79,19,195.02
1667,20.58,1.8,77,39,158.22
1070,41.04,1.44,106,27,167.33
2352,39.03,1.15,80,32,173.85
1540,43.77,2.36,88,39,207.37
2451,18.23,2.6,106,15,221.11
656,14.96,2.67,108,29,167.25
1459,13.74,2.78,84,14,201.95
1503,15.54,1.51,82,19,132.34
2295,44.07,2.17,97,19,216.69
896,32.29,1.31,104,36,130.07
1438,13.32,2.74,75,38,179.24
2061,12.81,1.55,89,15,151.57
2296,45.49,2.5,103,28,237.53
829,29.22,2.8,72,18,210.52
2577,22.94,2.63,84,21,221.02
2781,22.28,1.76,84,26,170.88
1459,38.15,1.86,70,29,173.27
1898,11.99,1.95,96,16,164.37
1641,13.95,2.56,101,18,197.37
2884,49.01,2.67,106,20,281.14
1728,12.27,1.03,81,32,101.55
2615,40.2,2.56,100,34,249.31
896,18.8,2.63,101,32,179.42
1697,25.85,2.34,82,25,198.38
1621,40.01,2.01,86,24,204.93
1584,36.66,1.71,106,29,177.11
1878,21.18,1.07,82,37,117.7
1277,42.4,1.2,91,14,155.02
1612,39.6,1.11,76,33,140.57
1073,47.51,2.78,71,25,229.98
2687,37.63,1.65,91,34,187.46
1000,42.98,1.03,99,29,145.76
2625,13.6,1.96,91,34,181.55
897,35.79,1.75,97,10,171.53
888,36.59,1.49,83,35,157.14
1712,45.56,2.73,91,21,236.19
2171,13.72,2.32,101,26,190.42
2964,13.74,1.7,104,11,177.76
1099,28.12,2.44,93,14,187.17
1747,46.85,1.75,74,10,191.71
2779,35.22,1.22,91,38,166.05
895,32.59,2.88,73,10,219.64
925,43.8,2.32,107,37,206.23
2424,10.02,1.93,92,29,166.14
774,21.05,2.0,88,23,153.58
1885,15.08,2.88,101,30,200.33
2671,35.48,1.55,83,34,187.8
2942,26.04,2.53,88,16,223.18
2081,29.92,2.98,87,26,246.62
1380,42.69,1.54,93,19,175.97
1077,35.64,1.82,98,24,172.05
2155,24.87,1.22,82,24,153.16
1531,15.07,1.66,78,10,142.63
2246,29.76,1.8,70,11,181.2
1637,42.46,2.55,101,15,229.86
2038,12.84,2.39,74,17,193.4
2883,20.06,1.71,95,30,181.15
728,10.57,1.56,110,13,115.59
654,10.53,2.94,74,40,182.04
2953,31.92,2.08,95,23,223.84
913,26.21,1.75,87,22,158.37
936,41.83,1.01,77,19,145.7
1326,36.76,1.07,108,36,138.72
2520,41.0,1.55,70,19,184.45
2481,38.29,2.89,99,15,266.19
1389,31.94,2.55,104,33,198.86
1604,10.22,1.49,85,13,131.62
2290,13.86,2.29,85,18,179.66
2575,31.18,1.92,86,17,197.89
1312,36.99,1.37,71,38,153.67
2619,32.84,2.49,102,39,234.75
1484,38.2,1.43,96,38,160.51
2257,42.02,2.85,87,12,253.84
1554,39.88,1.53,95,34,160.9
1903,44.6,1.68,88,10,199.92
2563,28.62,1.91,105,19,198.96
2480,15.96,2.05,101,30,172.62
1606,34.06,1.76,84,10,177.16
1960,31.86,2.39,83,32,210.6
2865,39.9,1.54,83,18,202.31
2193,35.81,1.48,72,28,179.42
1024,49.75,1.1,89,33,149.72
1712,28.73,2.51,74,16,201.25
2292,30.26,1.56,101,29,178.1
1043,30.82,1.35,105,40,144.3
2314,27.1,1.02,88,38,138.53
1233,11.66,2.93,71,11,199.12
958,12.67,1.39,86,18,119.11
2107,35.53,2.14,95,22,215.89
760,34.32,1.3,101,31,141.94
2128,31.0,2.76,73,32,221.11
2796,12.42,1.27,100,39,131.34
1455,17.15,1.54,91,35,131.56
1159,43.56,1.61,102,38,167.9
2625,11.65,1.12,107,13,124.9
927,22.81,2.25,108,32,172.71
2018,34.67,2.77,74,19,238.57
1544,17.12,1.15,90,15,122.71
2628,48.3,1.27,80,15,183.65
1678,24.12,1.34,88,19,141.0
2708,41.5,1.89,107,27,214.03
2295,17.7,2.73,110,25,210.85
2717,32.67,1.97,91,21,204.4
2720,19.16,1.01,106,40,133.5
1395,38.23,2.46,102,21,216.36
1110,41.51,2.41,74,27,200.95
1367,46.2,1.26,101,34,169.43
783,46.05,1.15,88,22,154.95
945,13.91,1.52,106,15,121.66
763,43.85,1.58,79,18,169.26
1333,11.63,1.65,103,37,135.54
2673,37.45,2.89,84,26,252.24
2306,26.63,2.7,100,11,224.67
804,19.03,2.3,74,21,172.35
1544,30.63,1.31,94,37,152.56
2031,26.97,1.78,106,17,171.17
1173,21.31,2.1,84,14,172.08
2626,39.12,1.8,105,40,198.88
2506,29.77,2.81,90,34,231.36
1396,38.04,1.8,102,29,185.7
713,39.54,2.0,110,31,171.13
2962,40.58,2.5,82,29,257.1
1193,45.95,1.39,77,14,168.85
1458,27.79,1.45,84,18,147.27
842,24.72,2.87,80,11,202.69
823,26.25,1.98,70,29,163.87
2841,14.19,2.58,78,32,199.39
2481,22.92,1.6,95,18,170.25
1146,28.31,2.08,106,27,174.86
897,30.85,1.11,70,35,122.43
1601,40.94,1.44,79,39,163.48
625,30.18,1.71,76,26,146.74
2470,11.09,1.05,87,34,110.94
2327,24.2,2.32,98,32,198.62
1172,42.67,1.75,102,16,190.35
1970,30.38,2.02,103,20,189.96
2602,32.28,1.54,97,23,175.96
800,25.92,1.39,96,22,123.72
2275,21.26,2.25,94,29,202.43
2655,10.32,2.54,77,26,188.46
600,40.55,1.27,94,30,137.4
1577,40.01,1.69,83,13,188.3
700,11.41,1.1,110,22,100.69
2378,29.39,2.89,100,27,245.27
1788,14.67,2.71,82,36,196.55
1145,37.81,1.93,84,12,180.99
1778,48.5,1.77,107,13,199.02
2438,14.13,1.29,70,26,131.14
1091,34.07,2.37,82,25,194.98
2112,40.6,1.18,74,37,157.38
957,47.79,2.26,102,16,217.1
1009,10.08,2.86,98,26,176.67
2228,34.26,1.17,83,15,169.52
1402,22.46,1.84,73,22,157.52
2719,22.8,1.12,107,33,149.54
2024,43.32,2.34,89,36,216.55
1640,24.9,2.95,95,19,231.57
1245,43.7,2.57,87,10,231.26
2362,18.0,1.94,82,23,170.89
1587,43.86,1.42,79,19,168.43
656,28.58,1.05,108,36,103.44
2429,43.2,1.74,110,37,202.59
2756,11.03,1.83,74,15,174.65
981,28.55,2.98,97,19,209.79
1152,48.19,1.86,108,19,191.33
2502,15.52,1.09,87,39,134.53
1720,39.58,2.16,95,22,210.12
1027,30.8,2.36,83,26,196.88
797,10.2,2.87,87,29,174.51
1753,31.64,2.77,74,39,214.25
1680,38.15,1.17,77,38,158.08
695,27.71,2.77,78,25,205.17
2640,36.2,2.21,85,34,219.13
1400,30.87,2.89,91,29,220.83
2014,30.3,1.24,106,32,155.8
2267,18.88,1.5,89,23,153.57
2894,44.21,1.91,96,29,216.49
1413,12.89,2.51,77,12,182.98
731,19.99,1.88,99,14,147.49
1045,23.16,1.91,101,24,153.74
1272,39.97,1.86,90,35,177.29
2356,14.58,2.62,94,27,197.82
2215,31.53,1.39,79,28,158.72
779,21.61,2.65,105,28,193.25
2967,48.88,2.56,92,17,271.29
2913,16.48,2.39,79,26,201.21
1977,25.71,1.29,80,24,141.58
1126,14.27,1.26,94,39,105.19
856,24.34,1.19,103,25,122.45
1440,14.25,1.91,110,17,158.79
1111,10.98,1.28,93,31,103.31
2703,13.37,2.48,98,14,210.8
2716,30.3,2.83,107,37,249.11
2014,46.32,2.49,94,37,232.23
983,12.49,3.0,82,10,194.15
2306,47.09,1.09,103,26,181.5
1769,48.82,1.13,81,21,172.13
1678,35.04,2.25,78,30,198.7
1631,35.53,2.21,76,34,195.48
2226,24.1,2.72,99,10,219.13
1915,38.44,1.62,107,38,179.66
2357,42.36,2.74,89,35,253.85
1011,15.76,2.96,107,34,200.32
1754,45.39,2.13,110,16,215.77
1766,48.44,1.71,72,22,200.14
1309,28.45,1.32,91,16,141.68
1044,34.56,2.77,84,33,208.46
1948,20.84,2.34,82,13,197.13
1987,21.29,2.9,110,22,222.59
1220,16.55,1.62,106,34,131.05
1157,49.34,2.41,89,23,229.87
1252,30.05,1.54,89,40,155.99
800,31.97,2.37,99,36,181.86
2270,11.05,2.9,104,31,212.99
2685,27.43,1.61,101,38,185.11
2583,18.68,1.62,80,17,167.76
1575,27.8,2.58,99,11,202.04
2979,20.23,1.06,91,29,146.33
2065,35.75,2.77,95,12,242.35
2857,35.51,1.03,72,39,162.74
1848,45.25,1.3,81,39,160.45
1593,43.9,1.81,101,10,201.17
662,29.46,1.21,83,23,114.48
2526,38.88,2.64,80,33,242.88
1434,43.06,1.79,97,31,189.32
1500,21.24,2.12,71,17,167.11
1769,10.11,1.29,102,15,114.5
991,45.69,1.53,91,12,176.65
2069,42.03,2.75,107,35,244.35
2319,29.89,2.41,90,39,215.71
876,16.56,2.26,90,21,153.89
2921,22.89,2.71,92,27,228.6
1490,31.85,2.07,106,26,189.79
1982,10.1,2.48,98,23,176.54
1117,24.65,1.81,71,24,157.46
2003,22.69,2.03,94,27,186.6
1103,37.51,1.27,107,25,153.18
1114,15.24,1.55,88,20,117.58
1850,30.23,1.48,109,17,155.73
2111,26.42,1.42,83,34,160.06
2485,49.35,2.75,83,38,269.25
1771,15.15,2.8,97,24,195.78
2851,48.48,1.18,99,38,199.91
2452,31.23,1.95,85,24,194.24
2847,45.86,1.56,93,29,201.79
2703,16.73,1.96,99,34,179.43
1570,46.79,1.05,97,28,164.39
2241,37.68,1.01,92,12,167.54
679,20.74,2.83,82,15,182.16
1240,44.88,2.07,99,25,198.88
2692,44.55,1.72,101,25,220.65
2505,34.87,2.1,101,29,220.06
2839,34.46,1.84,108,28,204.26
2028,47.49,1.22,73,15,179.3
1639,38.84,1.64,83,37,176.34
2153,12.02,1.69,74,29,154.11
1198,13.9,1.15,99,35,103.82
1940,42.7,1.74,101,35,191.35
800,49.85,1.3,78,15,153.05
718,44.18,2.58,97,34,204.14
2585,38.15,2.78,103,12,253.61
2240,27.19,1.63,89,35,168.79
2181,37.38,2.66,103,31,233.49
1267,36.79,1.37,99,15,153.51
768,47.09,1.64,92,14,178.85
1518,27.86,2.32,109,39,196.61
801,49.84,2.06,83,20,198.17
1809,13.86,2.26,76,29,169.9
1922,15.53,2.86,96,39,198.06
2111,47.8,1.84,99,24,220.63
2046,14.98,2.86,107,21,207.0
1999,48.32,2.08,72,39,225.33
2363,29.79,2.34,71,18,222.08
2914,26.43,2.83,106,15,244.04
1120,42.41,1.58,90,36,172.13
1746,43.81,2.95,74,31,242.52
627,16.38,1.51,100,10,117.73
2944,35.44,2.36,98,29,240.6
1556,43.81,1.07,71,18,146.94
2026,48.92,1.15,79,29,163.75
2343,28.92,1.24,73,27,160.92
2308,18.08,1.59,74,14,157.22
2114,31.13,2.79,70,29,220.53
1122,19.47,2.44,97,13,187.07
2174,23.09,2.24,104,15,190.71
2005,48.92,2.42,107,14,246.52
2071,33.94,2.57,103,40,214.79
2031,13.07,2.55,83,11,198.4
633,27.0,2.12,70,30,161.42
2519,12.05,1.28,70,27,125.02
1909,11.22,1.02,76,23,99.79
2538,24.81,1.84,108,35,175.92
882,49.17,1.67,105,35,175.44
1025,49.2,1.02,102,24,157.9
2523,40.29,2.99,82,24,256.6
862,29.02,2.93,110,21,217.13
656,41.9,1.79,82,18,174.75
2529,20.18,1.3,98,35,138.91
1125,11.64,2.83,101,18,185.36
2979,27.07,2.54,79,39,231.03
2703,36.89,1.31,93,27,184.67
1127,39.01,1.32,100,27,145.54
841,43.22,2.68,107,15,220.34
637,42.95,2.93,90,28,226.26
2782,30.25,2.27,107,24,226.27
1920,25.2,1.41,72,14,154.94
1799,11.17,1.41,107,22,120.21
1898,24.0,2.7,86,28,211.35
1895,28.78,2.52,103,29,218.94
2625,12.3,2.44,70,27,188.68
696,14.51,1.19,99,38,105.62
1286,42.85,1.27,98,19,158.78
2184,16.87,1.68,107,11,162.24
1826,29.79,2.51,78,17,217.87
2850,17.53,1.93,97,34,188.03
1935,29.39,1.27,91,11,151.68
2326,25.59,2.65,102,21,222.06
2390,14.72,2.32,108,23,193.42
1596,35.19,2.21,104,31,203.09
1058,35.02,2.76,103,24,218.71
1774,38.57,2.04,75,20,194.77
2061,26.09,2.4,100,12,204.81
1207,40.73,2.66,83,24,227.2
2030,31.44,2.12,108,37,202.13
2732,36.69,1.87,99,11,212.17
2603,13.36,2.99,87,17,232.12
1743,34.68,1.51,91,27,168.09
1574,37.44,1.34,102,11,159.1
779,23.31,2.73,83,31,194.28
2844,27.43,2.5,83,31,234.11
2783,40.94,2.19,98,22,228.59
1842,48.77,1.52,79,17,187.26
1863,25.63,2.59,86,39,211.74
1509,39.59,2.26,103,28,200.26
2000,40.36,1.58,71,27,175.19
2074,12.07,2.07,96,34,175.02
2321,49.92,1.14,82,25,189.98
1731,19.39,2.01,81,22,174.92
1845,33.71,1.07,74,33,151.39
2059,24.04,2.67,80,33,208.54
1986,47.23,2.68,91,40,253.94
1352,48.5,2.5,85,17,236.46
642,43.45,1.59,87,35,166.01
2681,47.95,1.44,89,24,195.2
2771,45.8,2.97,82,38,270.47
2158,39.51,2.5,88,22,232.68
1106,25.15,2.8,94,31,200.67
910,40.65,2.52,85,34,215.63
2955,19.29,2.05,89,27,198.76
708,34.32,1.25,107,29,136.17
2228,16.18,2.19,88,16,181.52
2332,15.66,2.96,81,14,232.53
2298,29.9,2.46,83,30,213.33
3000,40.69,1.29,83,29,191.98
2022,49.44,1.4,92,24,188.81
2552,11.36,2.83,102,11,226.69
977,21.72,2.44,83,30,186.25
1906,36.66,1.3,88,34,157.48
925,49.72,2.29,107,28,216.97
1960,15.03,1.64,102,35,153.65
2306,27.14,1.34,102,19,152.54
2462,20.52,2.14,103,29,201.21
1205,13.82,1.47,93,14,115.18
649,18.21,2.22,85,19,165.99
994,24.79,2.23,84,22,170.98
2238,41.34,1.74,86,10,190.29
2541,13.18,2.95,96,24,226.63
2761,19.41,1.76,110,33,172.12
1782,48.06,1.02,79,31,168.33
1040,40.3,2.55,98,14,218.83
1553,23.11,1.56,88,31,152.13
1288,26.12,1.61,83,16,145.64
2568,38.86,2.01,105,32,222.61
601,48.31,1.16,74,20,153.06
2973,21.41,1.99,74,10,192.15
2989,29.3,2.1,101,10,220.67
1835,35.32,2.89,88,35,245.37
2273,14.27,1.87,108,32,160.61
2271,19.73,1.77,88,20,177.62
877,36.9,1.83,95,22,175.39
2455,20.56,1.06,100,20,138.65
2650,44.41,1.05,86,30,181.32
2563,38.46,2.17,100,20,233.46
832,47.24,2.01,82,25,196.34
997,46.56,2.54,88,24,222.33
2050,24.28,2.91,84,18,232.66
2370,32.27,2.09,92,34,206.35
1500,31.56,1.51,83,38,144.04
1486,46.14,2.11,86,29,217.13
2233,35.11,1.86,79,32,198.87
1846,46.05,2.05,73,20,216.53
1878,15.66,2.29,90,23,189.37
2963,26.01,2.36,88,35,209.47
622,32.07,2.49,87,16,189.69
936,23.72,2.38,71,10,176.52
2618,45.05,1.13,89,21,177.9
691,17.74,2.21,90,39,160.1
2124,22.13,1.35,74,36,141.82
2354,45.88,1.89,98,15,213.22
2692,23.85,1.74,96,19,181.86
2494,31.63,2.34,93,19,221.03
2790,26.43,2.88,80,27,234.95
1295,45.53,1.76,73,32,189.19
781,29.52,1.15,73,26,126.79
1930,29.36,1.26,70,37,139.98
1819,49.51,2.41,106,17,246.57
2732,49.17,1.5,74,36,198.12
1360,32.19,2.22,84,33,179.46
1917,40.36,2.35,105,38,216.04
2343,15.85,1.73,110,34,161.86
2499,45.34,1.04,90,10,184.25
2890,20.11,1.89,93,31,181.18
2891,16.2,2.41,107,32,204.99
1920,49.78,1.9,105,29,215.29
1944,46.98,2.75,76,29,248.19
1983,21.55,2.02,76,18,174.42
852,22.51,1.31,109,20,122.31
2730,49.52,2.14,99,17,235.33
2643,37.68,1.3,89,25,180.93
1085,36.13,1.63,81,32,149.28
2852,14.5,1.97,71,29,186.06
1255,21.79,2.9,93,16,213.53
617,38.61,1.6,93,33,157.63
1879,15.27,1.67,97,29,144.93
845,13.13,2.31,94,18,148.77
2402,48.57,1.07,70,26,177.35
1007,29.27,1.07,93,35,122.27
1114,13.78,2.69,70,30,185.59
2912,32.32,1.94,97,40,199.46
2522,14.1,2.04,81,37,167.01
1696,28.95,2.62,100,17,211.08
2987,43.54,1.65,107,24,207.81
1412,20.3,1.54,80,38,133.98
897,34.22,1.48,86,12,156.36
695,19.7,1.51,78,39,121.76
1713,48.97,2.48,73,15,244.66
1724,13.52,1.09,70,31,111.92
2490,31.92,2.85,71,38,248.68
1996,35.57,2.33,95,33,222.14
2907,18.06,1.8,110,15,188.37
2003,19.18,2.72,105,40,207.06
1812,47.16,1.77,100,35,191.97
792,37.79,1.99,91,39,165.38
2254,16.89,1.6,75,40,149.15
2938,29.94,2.54,100,22,241.75
659,43.35,2.21,71,27,184.99
1204,34.34,1.43,81,17,148.78
2473,37.17,1.35,107,27,173.6
1976,15.96,2.37,77,17,193.29
2316,23.34,2.23,103,23,193.52
812,35.9,1.57,71,32,144.72
1509,40.69,1.13,81,17,154.57
2087,48.14,1.51,97,34,193.73
1076,34.81,1.33,80,15,138.28
2281,49.09,1.69,95,16,201.59
1683,27.86,2.66,96,35,220.16
2721,36.99,2.77,107,18,263.48
2712,22.22,1.85,88,24,184.72
1154,19.1,2.83,88,24,198.16
1971,11.01,2.54,72,37,176.61
1957,32.77,1.59,93,13,174.29
1897,24.87,2.08,96,25,179.45
2986,35.8,2.65,101,17,257.98
1461,11.36,1.54,78,17,131.96
2785,16.38,1.46,88,18,151.5
869,21.36,3.0,86,33,207.09
2720,29.52,1.5,104,25,186.15
1208,24.22,2.93,83,38,206.53
2686,49.0,1.15,110,32,184.47
999,27.55,2.09,100,17,175.25
842,32.28,1.92,74,24,161.5
823,45.52,2.41,100,27,212.46
1803,33.73,2.35,108,12,210.58
2576,28.02,1.88,86,11,201.97
952,16.25,1.51,80,36,129.58
2705,17.94,2.72,88,18,231.52
1869,32.02,1.93,77,24,179.39
1335,26.21,2.21,79,17,186.45
902,18.76,2.21,99,11,165.28
2535,49.55,1.88,110,21,216.46
2354,43.21,1.84,110,23,201.51
1767,43.74,1.29,81,17,165.7
921,47.06,2.16,91,18,195.7
2352,14.38,2.75,109,19,216.81
2908,33.94,1.83,89,24,200.54
844,31.86,2.66,109,12,210.14
1941,45.57,2.53,100,40,245.61
822,32.56,1.89,93,33,156.79
780,30.68,2.8,85,23,198.26
2540,23.55,2.9,92,34,236.9
2523,42.64,1.01,81,17,163.06
652,30.51,1.43,109,13,140.16
1711,23.49,2.75,75,13,204.62
1371,37.71,2.1,74,18,183.57
2038,20.34,1.63,92,25,163.6
1961,43.18,1.59,77,17,184.94
1394,34.52,2.62,85,39,208.15
2823,36.6,2.44,71,23,242.58
682,29.42,2.94,107,17,209.71
2624,38.03,2.4,80,26,242.04
1260,35.82,1.25,100,39,138.93
2012,10.5,1.75,94,32,144.63
2427,42.03,1.92,88,24,208.8
1961,44.1,1.97,105,12,203.41
2844,40.16,2.52,104,10,248.83
2657,37.38,2.6,71,21,251.49
1327,18.53,1.02,103,24,114.92
652,32.64,1.22,87,12,138.19
1845,13.84,2.76,89,10,201.59
1255,27.84,2.07,81,18,174.31
2510,38.34,2.96,77,30,255.92
1561,47.32,2.31,86,23,221.23
1121,41.75,1.92,110,33,190.02
1342,22.82,2.43,97,22,179.59
2944,25.36,2.35,77,18,218.66
1676,11.61,1.26,101,32,114.5
2010,34.27,1.84,95,11,193.4
2369,16.04,1.62,110,26,164.46
2373,10.95,1.46,110,40,136.67
2975,38.05,2.03,95,38,227.75
2161,22.78,2.35,70,30,197.94
1435,33.92,1.46,84,25,153.37
894,32.0,2.68,99,12,205.05
2349,43.37,2.74,76,34,251.23
2012,10.25,2.57,70,16,186.3
1599,30.21,1.91,82,25,174.44
1449,28.98,2.46,75,27,205.88
2042,39.93,1.13,93,38,149.24
2760,30.22,2.87,104,35,249.13
1006,47.34,1.02,80,28,142.98
725,35.04,1.75,95,12,155.69
2175,34.53,2.67,83,33,237.44
1993,11.01,1.66,91,10,142.0
2409,49.13,2.07,105,35,231.52
1987,37.25,2.96,91,16,253.12
1141,22.82,2.02,74,21,155.91
2618,43.53,1.27,82,37,188.99
2548,30.04,2.62,97,16,231.84
2146,41.73,2.39,89,38,222.91
1207,23.35,2.57,89,12,201.44
2534,29.34,1.37,73,14,171.11
2098,45.56,1.95,78,15,205.03
2536,44.73,2.93,87,38,271.77
2851,12.88,1.71,94,12,168.65
1647,28.63,1.26,99,37,141.73
1805,17.93,2.12,78,26,175.69
1062,30.12,1.78,75,22,162.68
2662,28.21,1.26,86,18,171.83
2928,43.21,2.83,108,24,277.74
2330,18.89,1.61,96,25,169.12
2266,42.79,1.32,90,36,180.5
1294,18.53,2.7,84,16,194.91
2234,31.38,1.56,105,25,180.86
2146,28.05,1.27,104,39,155.15
1884,45.9,1.03,77,24,170.21
2106,45.1,1.77,88,19,210.55
2461,21.58,1.53,92,22,154.91
2312,13.61,2.23,110,30,177.19
1683,37.84,1.46,72,31,156.35
1254,40.4,2.44,90,26,208.74
1122,38.54,2.38,73,32,205.68
1175,12.73,1.33,78,22,103.44
2538,29.71,2.5,70,34,210.85
1015,15.54,2.46,100,30,161.62
1678,15.74,2.76,108,37,205.41
2845,31.99,2.35,82,40,230.78
1828,14.8,1.61,72,22,132.33
2264,44.39,1.48,74,40,191.26
1849,29.4,2.71,83,36,223.68
2235,14.11,2.49,80,27,200.81
2682,12.56,2.62,79,27,203.35
2938,35.66,2.97,86,31,265.12
698,39.76,1.52,99,16,153.0
2740,34.05,2.79,103,38,239.14
1230,21.87,2.09,85,20,172.61
1194,10.8,1.14,82,26,98.69
2701,45.83,1.76,102,38,211.96
2146,41.09,2.83,92,34,256.93
1415,18.62,1.86,95,15,165.69
1458,48.22,1.32,99,23,172.71
2650,34.89,1.97,98,30,210.67
2799,25.49,1.2,104,13,159.09
696,23.34,1.66,81,32,129.82
2531,32.22,2.66,72,39,221.97
1947,15.41,2.38,73,26,173.51
1337,29.65,2.14,70,18,182.71
1720,48.22,2.77,95,19,253.1
1869,19.95,2.47,105,20,206.98
2059,14.53,3.0,74,28,205.15
2956,10.28,1.22,86,36,129.08
2853,19.74,1.17,83,18,140.28
2284,46.3,2.92,80,14,258.61
2447,40.19,1.28,93,14,173.45
758,38.09,1.64,86,10,164.24
1125,40.11,2.98,108,21,238.26
2015,48.36,2.95,102,24,259.3
